time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,et0_fao_evapotranspiration,city
2018-10-04,30.9,24.4,27.2,0.0,22.7,40.0,21.21,4.39,Karachi
2018-10-05,31.6,23.8,27.1,0.0,19.2,34.2,21.19,4.59,Karachi
2018-10-06,35.8,22.9,28.1,0.0,19.7,34.2,21.21,5.52,Karachi
2018-10-07,35.5,23.8,28.7,0.0,21.6,37.4,21.21,5.79,Karachi
2018-10-08,34.0,23.7,28.2,0.0,21.5,34.9,20.62,5.11,Karachi
2018-10-09,36.1,26.3,29.5,0.0,24.6,41.0,20.49,5.82,Karachi
2018-10-10,30.8,25.1,28.0,0.0,17.0,32.0,19.94,4.51,Karachi
2018-10-11,32.5,21.7,27.2,0.0,21.9,38.9,20.49,5.02,Karachi
2018-10-12,33.7,23.4,28.0,0.0,23.8,41.4,20.82,5.22,Karachi
2018-10-13,32.8,22.4,27.4,0.0,21.5,37.1,21.0,5.23,Karachi
2018-10-14,32.2,22.4,27.2,0.0,23.6,38.9,20.53,5.03,Karachi
2018-10-15,36.9,25.1,29.6,0.0,24.2,38.5,17.93,5.79,Karachi
2018-10-16,32.0,25.3,28.2,0.0,23.1,39.2,16.93,4.31,Karachi
2018-10-17,31.7,23.7,27.5,0.0,22.7,39.6,19.7,4.43,Karachi
2018-10-18,37.2,23.7,28.9,0.0,27.8,43.9,19.79,5.54,Karachi
2018-10-19,37.6,24.4,30.3,0.0,26.5,42.8,20.03,8.14,Karachi
2018-10-20,35.5,23.5,28.6,0.0,23.2,38.2,19.59,5.5,Karachi
2018-10-21,35.1,22.6,28.2,0.0,19.8,32.8,19.62,5.34,Karachi
2018-10-22,34.2,22.5,27.7,0.0,23.9,40.0,19.4,5.49,Karachi
2018-10-23,32.2,25.2,28.0,0.0,27.7,46.1,19.1,5.17,Karachi
2018-10-24,30.4,24.9,27.3,0.0,22.6,39.6,18.57,4.05,Karachi
2018-10-25,30.6,24.0,27.0,0.0,20.7,37.1,17.33,3.89,Karachi
2018-10-26,31.4,23.4,26.9,0.0,20.1,35.6,18.45,4.28,Karachi
2018-10-27,32.6,23.4,27.3,0.0,19.5,34.6,18.33,4.41,Karachi
2018-10-28,35.6,22.5,28.5,0.0,21.0,35.6,18.73,5.51,Karachi
2018-10-29,34.0,24.0,28.4,0.0,20.2,35.3,18.56,5.39,Karachi
2018-10-30,34.1,22.2,27.7,0.0,19.2,32.8,18.37,5.06,Karachi
2018-10-31,33.9,21.7,27.4,0.0,21.5,37.1,18.44,4.62,Karachi
2018-11-01,33.6,21.1,27.6,0.0,20.3,35.3,18.4,5.28,Karachi
2018-11-02,32.3,21.9,27.2,0.0,15.0,29.5,18.27,4.86,Karachi
2018-11-03,33.0,21.9,27.1,0.0,20.7,31.7,18.29,6.69,Karachi
2018-11-04,31.7,19.9,26.5,0.0,20.2,33.5,18.08,5.72,Karachi
2018-11-05,31.8,20.6,26.2,0.0,20.5,35.3,18.08,6.29,Karachi
2018-11-06,31.0,20.0,25.6,0.0,15.6,28.4,18.01,5.91,Karachi
2018-11-07,30.2,18.7,24.7,0.0,21.5,36.7,17.95,4.98,Karachi
2018-11-08,29.4,20.8,25.0,0.0,21.2,36.7,17.42,3.96,Karachi
2018-11-09,28.4,20.8,24.7,0.0,15.8,29.2,15.97,3.3,Karachi
2018-11-10,28.8,21.5,25.1,0.0,19.7,34.6,16.24,3.35,Karachi
2018-11-11,29.8,21.3,25.4,0.0,21.3,36.7,16.13,3.51,Karachi
2018-11-12,28.8,21.9,25.5,0.0,20.9,36.7,15.91,3.4,Karachi
2018-11-13,28.9,23.2,26.2,0.0,19.2,34.2,15.63,3.36,Karachi
2018-11-14,30.7,21.6,25.9,0.0,21.5,35.6,15.12,3.72,Karachi
2018-11-15,31.4,21.7,26.8,0.0,18.5,32.8,16.59,4.96,Karachi
2018-11-16,29.5,20.6,25.5,0.0,19.7,33.8,16.46,5.0,Karachi
2018-11-17,31.4,21.3,26.2,0.0,20.6,31.3,16.47,4.2,Karachi
2018-11-18,31.4,22.8,26.5,0.0,17.3,30.6,15.9,3.6,Karachi
2018-11-19,30.0,21.4,26.0,0.0,16.8,31.3,15.97,3.7,Karachi
2018-11-20,32.9,21.2,26.7,0.0,17.6,31.0,16.27,5.93,Karachi
2018-11-21,31.4,19.0,25.4,0.0,15.3,28.4,15.87,4.84,Karachi
2018-11-22,31.0,19.9,25.6,0.0,18.0,30.6,15.9,4.38,Karachi
2018-11-23,31.8,20.4,25.7,0.0,17.2,30.2,15.97,4.33,Karachi
2018-11-24,31.0,20.4,25.4,0.0,20.9,34.6,15.88,4.95,Karachi
2018-11-25,29.2,21.0,24.9,0.0,17.9,30.2,12.72,3.18,Karachi
2018-11-26,27.5,20.7,24.5,0.0,15.9,29.2,12.26,2.65,Karachi
2018-11-27,27.8,20.3,24.0,0.0,14.5,25.2,10.97,2.45,Karachi
2018-11-28,29.5,19.3,24.3,0.0,16.1,28.1,15.53,3.99,Karachi
2018-11-29,31.3,19.1,25.2,0.0,20.0,28.4,15.47,4.8,Karachi
2018-11-30,30.7,19.9,25.1,0.0,19.9,30.2,15.33,4.71,Karachi
2018-12-01,28.5,18.3,23.6,0.0,17.1,29.9,15.44,3.75,Karachi
2018-12-02,27.1,20.3,24.2,0.0,15.8,29.5,15.1,3.54,Karachi
2018-12-03,27.3,19.0,23.6,0.0,13.6,24.5,15.22,3.67,Karachi
2018-12-04,28.3,18.6,23.3,0.0,22.0,35.3,15.09,4.29,Karachi
2018-12-05,27.8,17.9,23.1,0.0,21.0,34.2,15.21,4.42,Karachi
2018-12-06,27.2,21.0,24.1,0.0,18.6,32.8,14.86,3.77,Karachi
2018-12-07,26.6,18.6,23.0,0.0,15.3,26.6,14.88,3.75,Karachi
2018-12-08,25.9,17.8,22.3,0.0,16.3,29.5,13.41,2.82,Karachi
2018-12-09,26.5,20.7,23.6,0.5,22.5,38.5,11.37,2.78,Karachi
2018-12-10,27.9,20.9,24.4,0.0,21.1,34.9,14.55,3.96,Karachi
2018-12-11,26.9,18.2,22.5,0.0,16.1,28.4,14.72,3.68,Karachi
2018-12-12,26.2,17.9,22.0,0.0,20.5,33.5,14.35,3.94,Karachi
2018-12-13,25.7,17.0,21.0,0.0,15.3,24.8,14.93,4.08,Karachi
2018-12-14,25.3,14.5,19.9,0.0,23.1,36.4,15.08,5.09,Karachi
2018-12-15,23.9,15.2,19.4,0.0,30.4,48.6,15.23,5.89,Karachi
2018-12-16,24.6,14.8,19.4,0.0,32.5,50.8,15.28,5.56,Karachi
2018-12-17,25.4,13.9,19.1,0.0,24.7,40.7,15.44,5.13,Karachi
2018-12-18,24.0,13.0,18.2,0.0,17.2,24.8,15.44,4.17,Karachi
2018-12-19,23.8,10.2,17.7,0.0,16.5,27.4,14.97,3.24,Karachi
2018-12-20,25.9,12.3,18.7,0.0,16.2,28.8,15.39,3.71,Karachi
2018-12-21,25.7,11.8,18.6,0.0,14.1,26.3,15.3,4.09,Karachi
2018-12-22,24.0,12.0,18.2,0.0,13.9,23.4,15.27,3.71,Karachi
2018-12-23,24.0,13.6,18.8,0.0,17.1,28.4,14.81,3.77,Karachi
2018-12-24,25.4,14.6,19.6,0.0,21.2,34.9,14.81,4.84,Karachi
2018-12-25,24.2,12.8,19.0,0.0,17.1,29.2,14.66,3.61,Karachi
2018-12-26,27.3,17.0,21.5,0.0,21.9,34.9,15.05,4.27,Karachi
2018-12-27,23.3,12.9,18.5,0.0,20.1,28.1,15.5,4.45,Karachi
2018-12-28,23.5,12.6,18.1,0.0,13.0,23.8,15.33,3.81,Karachi
2018-12-29,23.2,13.2,19.0,0.0,13.5,25.9,14.74,2.91,Karachi
2018-12-30,24.4,14.3,19.3,0.0,15.6,27.7,15.0,3.02,Karachi
2018-12-31,25.7,13.9,19.8,0.0,14.5,20.5,15.13,3.47,Karachi
2019-01-01,24.1,14.6,19.9,0.0,18.3,31.3,14.8,3.6,Karachi
2019-01-02,25.7,16.3,21.3,0.0,14.1,23.8,14.71,2.87,Karachi
2019-01-03,25.6,14.6,20.6,0.0,11.4,23.0,14.97,3.62,Karachi
2019-01-04,24.2,14.7,20.2,0.0,17.7,30.6,14.17,2.98,Karachi
2019-01-05,28.8,19.0,23.0,0.0,21.4,35.6,15.1,4.26,Karachi
2019-01-06,24.6,13.9,19.6,0.0,20.2,34.9,15.42,4.49,Karachi
2019-01-07,24.1,13.6,18.7,0.0,17.8,31.3,15.6,4.4,Karachi
2019-01-08,23.1,12.0,18.2,0.0,16.6,29.2,15.07,3.64,Karachi
2019-01-09,23.4,15.1,19.5,0.0,13.1,25.6,14.97,3.29,Karachi
2019-01-10,25.0,14.6,20.4,0.0,23.9,39.2,12.57,2.74,Karachi
2019-01-11,25.5,20.5,22.7,0.0,21.9,31.0,10.38,2.77,Karachi
2019-01-12,23.5,18.1,20.6,0.4,16.1,28.4,11.79,3.24,Karachi
2019-01-13,26.2,15.4,20.9,0.0,22.7,32.8,15.42,4.51,Karachi
2019-01-14,24.5,15.3,19.5,0.0,30.3,48.6,15.91,5.31,Karachi
2019-01-15,23.2,13.1,18.7,0.0,16.4,28.4,15.93,4.02,Karachi
2019-01-16,25.4,19.1,21.8,0.0,21.1,36.0,15.46,3.16,Karachi
2019-01-17,27.9,18.3,22.3,0.0,19.5,29.9,15.72,4.66,Karachi
2019-01-18,26.0,15.1,20.5,0.0,15.5,27.0,15.99,4.15,Karachi
2019-01-19,24.8,14.3,19.9,0.0,14.6,27.7,15.89,3.03,Karachi
2019-01-20,22.9,14.9,19.6,0.4,20.6,32.4,13.97,2.77,Karachi
2019-01-21,20.8,16.1,18.5,5.9,20.4,36.7,12.1,2.21,Karachi
2019-01-22,20.0,12.1,15.9,0.0,22.6,34.9,17.07,4.21,Karachi
2019-01-23,22.6,11.5,16.9,0.0,14.2,24.5,17.28,3.36,Karachi
2019-01-24,22.6,12.0,16.9,0.0,14.9,25.6,16.83,3.7,Karachi
2019-01-25,20.9,11.7,16.5,0.0,14.8,25.6,16.75,3.45,Karachi
2019-01-26,21.5,15.6,18.8,0.2,13.6,26.3,14.5,2.81,Karachi
2019-01-27,23.0,15.3,18.5,0.8,15.9,28.1,15.56,3.44,Karachi
2019-01-28,22.3,13.3,18.0,0.0,17.1,30.6,16.89,3.72,Karachi
2019-01-29,22.3,12.9,18.2,0.0,16.0,27.7,17.1,3.82,Karachi
2019-01-30,23.4,17.0,21.0,1.5,25.4,41.0,15.4,3.46,Karachi
2019-01-31,23.9,16.0,20.1,0.9,25.2,38.9,17.0,3.62,Karachi
2019-02-01,23.5,14.4,18.4,0.0,23.5,37.4,17.59,4.45,Karachi
2019-02-02,23.4,13.7,18.1,0.0,23.6,39.2,17.64,4.76,Karachi
2019-02-03,24.6,14.0,18.9,0.0,21.5,36.4,17.97,5.23,Karachi
2019-02-04,25.2,15.0,20.0,0.0,24.2,39.6,18.06,4.9,Karachi
2019-02-05,24.8,14.2,20.0,0.0,22.2,37.1,17.83,4.33,Karachi
2019-02-06,23.3,16.2,19.8,0.0,30.2,45.7,18.66,6.6,Karachi
2019-02-07,18.9,13.4,16.4,0.0,33.9,52.6,19.11,5.92,Karachi
2019-02-08,24.1,12.5,18.2,0.0,26.9,41.0,19.31,5.54,Karachi
2019-02-09,23.3,11.4,18.2,0.0,17.7,29.5,19.17,5.25,Karachi
2019-02-10,23.7,11.8,18.6,0.0,18.4,33.1,18.87,4.29,Karachi
2019-02-11,26.1,15.1,21.0,0.0,24.1,34.6,18.14,5.39,Karachi
2019-02-12,27.8,17.3,22.0,0.0,32.4,51.5,19.06,7.38,Karachi
2019-02-13,23.4,17.0,20.4,0.0,24.8,35.6,18.68,4.9,Karachi
2019-02-14,24.0,15.6,20.0,0.0,20.4,37.1,17.58,3.37,Karachi
2019-02-15,25.1,14.4,20.2,0.0,21.3,36.4,19.86,4.92,Karachi
2019-02-16,25.3,13.6,19.9,0.0,18.7,32.4,19.65,4.76,Karachi
2019-02-17,25.5,15.4,20.3,0.0,21.9,38.2,18.5,3.78,Karachi
2019-02-18,24.0,20.2,21.8,0.3,26.4,43.2,11.22,2.97,Karachi
2019-02-19,25.2,21.0,22.7,0.2,23.9,40.7,14.77,3.13,Karachi
2019-02-20,24.5,19.5,22.1,1.2,25.7,43.2,13.09,2.58,Karachi
2019-02-21,25.0,18.7,22.0,0.2,19.1,32.8,18.59,3.93,Karachi
2019-02-22,23.8,14.5,19.5,0.0,20.6,31.3,19.91,4.98,Karachi
2019-02-23,24.6,16.3,20.5,0.0,22.4,33.8,16.01,4.58,Karachi
2019-02-24,26.9,17.0,21.8,0.0,22.1,38.2,20.45,4.77,Karachi
2019-02-25,26.4,17.9,22.1,0.3,25.8,43.2,20.37,4.36,Karachi
2019-02-26,25.5,18.9,22.1,1.6,24.8,40.0,17.85,3.93,Karachi
2019-02-27,24.7,16.3,20.9,0.0,27.4,43.9,21.16,5.19,Karachi
2019-02-28,24.1,14.7,20.5,0.0,17.8,33.8,18.91,4.08,Karachi
2019-03-01,24.5,17.6,21.3,0.0,13.0,25.9,10.43,2.74,Karachi
2019-03-02,25.2,17.2,21.3,2.7,48.0,73.1,14.67,3.74,Karachi
2019-03-03,24.5,15.3,19.8,0.0,21.9,32.8,16.86,4.26,Karachi
2019-03-04,23.6,15.9,19.9,0.0,20.2,36.0,19.25,4.3,Karachi
2019-03-05,24.4,16.6,21.0,0.1,22.4,38.9,20.47,4.05,Karachi
2019-03-06,26.4,19.2,22.3,0.0,25.6,42.5,21.64,4.92,Karachi
2019-03-07,24.7,16.5,21.3,0.0,21.4,38.2,20.62,4.3,Karachi
2019-03-08,27.7,18.9,23.0,0.0,24.1,38.5,20.86,4.74,Karachi
2019-03-09,26.6,18.5,22.4,0.0,20.1,32.8,18.69,4.34,Karachi
2019-03-10,24.6,18.0,21.6,1.5,24.7,41.8,17.84,3.88,Karachi
2019-03-11,26.5,19.7,22.9,0.0,22.8,38.2,22.76,6.15,Karachi
2019-03-12,26.1,18.1,22.2,0.0,24.9,42.1,19.2,4.92,Karachi
2019-03-13,25.6,17.6,21.6,0.0,22.1,38.9,20.47,4.69,Karachi
2019-03-14,26.7,16.5,21.5,0.0,27.4,45.4,20.47,4.61,Karachi
2019-03-15,28.0,17.6,22.9,0.0,23.0,41.0,22.96,5.92,Karachi
2019-03-16,29.1,18.9,24.0,0.0,18.7,33.8,22.09,6.45,Karachi
2019-03-17,28.6,18.3,23.8,0.0,20.8,36.0,23.29,6.26,Karachi
2019-03-18,29.1,18.2,23.7,0.0,21.6,37.1,22.71,5.75,Karachi
2019-03-19,27.7,20.4,23.5,0.0,27.2,42.1,23.12,4.87,Karachi
2019-03-20,27.2,21.3,23.8,0.0,25.0,42.1,23.18,5.18,Karachi
2019-03-21,27.1,19.1,23.1,0.0,28.9,45.7,23.48,4.81,Karachi
2019-03-22,28.6,19.2,23.6,0.0,23.8,38.9,23.19,5.21,Karachi
2019-03-23,28.9,20.0,24.6,0.0,23.1,41.4,22.26,5.15,Karachi
2019-03-24,33.2,22.5,27.2,0.0,26.5,45.0,20.83,6.36,Karachi
2019-03-25,32.4,20.3,26.0,0.0,23.7,40.3,23.64,6.11,Karachi
2019-03-26,31.0,21.3,25.9,0.0,19.6,36.0,23.53,5.75,Karachi
2019-03-27,32.9,22.2,26.9,0.0,29.9,48.2,21.97,6.92,Karachi
2019-03-28,32.6,23.1,26.8,0.0,29.1,45.4,24.39,6.83,Karachi
2019-03-29,34.0,22.6,27.8,0.0,29.3,48.6,20.93,7.1,Karachi
2019-03-30,34.4,22.9,27.6,0.0,27.4,42.5,25.1,7.43,Karachi
2019-03-31,31.9,21.5,26.4,0.0,22.4,38.5,24.8,6.27,Karachi
2019-04-01,34.5,22.5,26.9,0.0,23.5,42.1,24.73,6.17,Karachi
2019-04-02,30.9,22.1,26.2,0.0,22.4,39.6,24.38,5.26,Karachi
2019-04-03,32.4,21.6,27.1,0.0,22.3,39.2,22.61,5.56,Karachi
2019-04-04,33.9,23.6,27.7,0.0,23.8,41.0,24.86,6.16,Karachi
2019-04-05,30.3,23.0,26.9,0.0,21.7,39.2,24.65,5.37,Karachi
2019-04-06,33.2,23.9,27.7,0.0,24.4,41.0,22.88,5.39,Karachi
2019-04-07,34.7,25.6,29.2,0.0,29.5,48.6,24.89,7.47,Karachi
2019-04-08,32.1,25.1,28.1,0.0,29.5,49.3,24.96,6.39,Karachi
2019-04-09,30.7,24.1,27.3,0.0,30.0,49.3,23.61,5.22,Karachi
2019-04-10,31.3,23.3,27.4,0.0,30.8,50.0,24.84,5.55,Karachi
2019-04-11,31.4,24.2,27.7,0.0,26.8,46.1,23.68,5.39,Karachi
2019-04-12,31.1,24.9,27.9,0.0,28.0,46.8,22.1,5.45,Karachi
2019-04-13,32.2,23.5,28.0,0.0,28.3,48.6,24.07,6.05,Karachi
2019-04-14,34.4,24.3,28.9,0.0,30.7,50.0,20.06,6.34,Karachi
2019-04-15,27.1,23.3,25.6,0.3,35.8,68.4,12.11,4.99,Karachi
2019-04-16,28.9,21.1,25.3,0.1,38.2,60.8,24.13,6.48,Karachi
2019-04-17,31.1,24.0,26.7,0.0,31.8,52.9,25.58,6.65,Karachi
2019-04-18,28.8,21.4,25.7,0.0,23.8,40.7,25.19,5.34,Karachi
2019-04-19,30.4,21.6,26.0,0.0,25.9,43.2,25.98,5.77,Karachi
2019-04-20,29.9,23.4,26.4,0.0,28.4,47.9,25.85,5.7,Karachi
2019-04-21,29.9,24.2,26.7,0.0,26.4,45.7,25.59,5.2,Karachi
2019-04-22,30.0,23.9,26.6,0.0,26.0,44.3,25.81,5.11,Karachi
2019-04-23,30.4,24.2,26.9,0.0,29.0,47.9,25.74,5.29,Karachi
2019-04-24,29.8,24.7,27.0,0.0,32.0,52.6,24.84,4.95,Karachi
2019-04-25,31.0,25.2,27.6,0.0,26.5,44.3,25.63,5.44,Karachi
2019-04-26,32.2,25.1,27.9,0.0,26.7,45.4,26.5,6.67,Karachi
2019-04-27,33.3,23.9,28.1,0.0,27.8,46.1,26.58,7.0,Karachi
2019-04-28,32.1,24.4,28.0,0.0,26.6,44.6,26.49,6.8,Karachi
2019-04-29,32.6,25.4,28.8,0.0,31.8,51.5,26.3,7.43,Karachi
2019-04-30,38.4,25.5,31.0,0.0,28.6,45.7,27.01,9.62,Karachi
2019-05-01,38.6,24.6,30.5,0.0,29.9,47.9,27.54,9.3,Karachi
2019-05-02,33.2,23.9,28.2,0.0,27.8,45.7,26.51,6.59,Karachi
2019-05-03,39.4,24.0,30.2,0.0,29.9,48.2,27.06,8.36,Karachi
2019-05-04,35.3,25.1,29.2,0.0,25.0,43.2,26.76,6.99,Karachi
2019-05-05,33.5,24.2,28.6,0.0,28.6,47.5,26.79,6.71,Karachi
2019-05-06,31.4,25.1,28.1,0.0,28.3,47.5,26.35,6.03,Karachi
2019-05-07,31.3,25.7,28.2,0.0,32.6,52.6,26.22,5.76,Karachi
2019-05-08,30.5,25.8,28.0,0.0,35.0,56.9,25.65,5.62,Karachi
2019-05-09,30.5,25.5,28.0,0.0,37.1,60.1,24.67,5.77,Karachi
2019-05-10,30.7,26.5,28.4,0.0,34.3,53.6,20.83,5.2,Karachi
2019-05-11,31.1,26.5,28.4,0.0,30.6,51.5,24.86,5.29,Karachi
2019-05-12,31.1,25.6,28.0,0.0,27.7,45.0,25.86,5.33,Karachi
2019-05-13,32.8,25.5,28.6,0.0,30.9,50.0,26.33,6.1,Karachi
2019-05-14,31.5,26.8,28.6,0.0,33.4,54.0,25.28,5.72,Karachi
2019-05-15,30.9,26.8,28.6,0.0,31.1,51.5,25.88,5.62,Karachi
2019-05-16,30.4,26.8,28.4,0.8,29.3,47.9,23.57,5.11,Karachi
2019-05-17,31.6,26.0,28.8,0.9,27.7,47.5,25.61,5.86,Karachi
2019-05-18,32.0,26.5,29.1,0.0,32.2,51.8,23.31,5.58,Karachi
2019-05-19,32.0,27.2,29.2,0.0,30.3,50.0,22.7,5.54,Karachi
2019-05-20,32.1,27.2,29.4,0.0,30.6,50.8,24.25,5.81,Karachi
2019-05-21,34.2,27.2,29.9,0.0,33.5,53.6,24.23,6.33,Karachi
2019-05-22,32.8,27.3,29.6,0.0,30.1,47.5,25.15,6.02,Karachi
2019-05-23,32.2,27.5,29.6,0.0,30.6,49.3,25.5,6.19,Karachi
2019-05-24,32.1,27.0,29.2,0.0,26.6,45.4,25.41,5.59,Karachi
2019-05-25,33.4,27.0,30.0,0.0,28.4,46.8,25.09,6.43,Karachi
2019-05-26,34.8,27.6,30.4,0.0,31.8,49.3,26.56,7.01,Karachi
2019-05-27,34.7,28.3,30.8,0.0,32.2,51.5,26.27,7.15,Karachi
2019-05-28,33.0,27.4,29.9,0.0,34.6,55.4,26.21,6.27,Karachi
2019-05-29,33.2,27.3,29.9,0.0,35.3,56.5,26.23,6.29,Karachi
2019-05-30,33.4,27.6,30.2,0.0,29.0,48.6,25.74,5.95,Karachi
2019-05-31,34.2,27.2,30.6,0.0,28.1,47.5,25.99,6.34,Karachi
2019-06-01,33.4,27.7,30.2,0.0,29.5,48.6,25.87,5.76,Karachi
2019-06-02,33.3,27.6,30.1,0.0,29.9,49.3,25.66,5.7,Karachi
2019-06-03,33.5,28.0,30.3,0.0,31.6,51.8,25.73,6.09,Karachi
2019-06-04,32.3,28.3,30.0,0.0,32.9,54.0,21.56,5.31,Karachi
2019-06-05,32.8,28.2,30.2,0.0,27.2,46.1,24.21,5.52,Karachi
2019-06-06,35.7,27.8,31.0,0.0,27.7,45.7,26.18,6.71,Karachi
2019-06-07,33.4,27.7,30.1,0.0,30.1,50.4,26.13,6.0,Karachi
2019-06-08,34.1,27.7,30.3,0.0,27.0,46.1,25.6,5.84,Karachi
2019-06-09,32.9,28.1,30.1,0.0,28.0,47.9,25.08,5.54,Karachi
2019-06-10,32.2,28.1,30.1,0.0,27.8,45.4,21.27,4.98,Karachi
2019-06-11,32.3,28.6,30.2,0.0,27.6,46.1,23.01,5.28,Karachi
2019-06-12,32.0,27.6,29.8,0.0,24.5,39.2,24.75,5.21,Karachi
2019-06-13,34.1,27.9,31.3,0.0,22.5,37.4,23.99,6.0,Karachi
2019-06-14,39.8,30.7,34.4,0.0,27.4,49.3,24.48,8.81,Karachi
2019-06-15,35.9,30.8,32.7,0.0,36.5,55.4,23.22,7.33,Karachi
2019-06-16,33.6,29.0,31.0,0.0,31.8,51.5,24.56,7.07,Karachi
2019-06-17,34.8,28.4,30.9,0.0,25.6,44.6,23.97,6.27,Karachi
2019-06-18,33.3,28.9,30.7,0.0,31.0,49.0,23.26,6.1,Karachi
2019-06-19,32.7,29.0,30.6,0.1,23.8,40.0,22.02,5.6,Karachi
2019-06-20,32.9,28.8,30.4,0.2,25.9,43.6,21.78,5.82,Karachi
2019-06-21,31.7,28.9,30.2,0.6,27.0,44.3,17.84,4.93,Karachi
2019-06-22,32.4,29.0,30.6,0.1,25.9,44.3,22.0,5.49,Karachi
2019-06-23,32.6,29.2,30.5,0.6,24.6,42.8,21.16,5.47,Karachi
2019-06-24,32.4,29.0,30.4,0.9,23.0,38.9,20.75,5.3,Karachi
2019-06-25,31.7,28.8,30.3,0.4,23.2,38.5,22.22,5.33,Karachi
2019-06-26,32.7,29.0,30.5,0.1,29.1,47.5,21.73,5.64,Karachi
2019-06-27,32.5,29.1,30.5,0.0,36.6,56.5,19.62,5.82,Karachi
2019-06-28,32.5,29.0,30.4,0.7,38.6,59.8,18.42,5.71,Karachi
2019-06-29,32.2,28.9,30.4,0.6,36.4,57.2,18.27,5.39,Karachi
2019-06-30,32.0,28.8,30.3,0.7,33.7,52.9,18.45,5.09,Karachi
2019-07-01,32.1,28.9,30.2,1.1,29.0,46.4,19.1,5.01,Karachi
2019-07-02,31.7,28.6,30.0,0.4,21.9,37.8,20.27,4.96,Karachi
2019-07-03,32.5,28.6,30.2,0.0,25.9,42.8,23.52,5.87,Karachi
2019-07-04,31.5,28.7,30.1,0.5,31.6,50.4,15.36,4.97,Karachi
2019-07-05,31.3,28.6,29.9,1.2,35.6,54.4,15.96,4.68,Karachi
2019-07-06,32.1,28.7,30.2,0.0,30.1,48.2,18.93,5.42,Karachi
2019-07-07,32.2,28.7,30.1,0.2,28.3,45.4,21.33,5.49,Karachi
2019-07-08,32.0,28.6,30.2,0.0,29.5,47.5,22.93,5.93,Karachi
2019-07-09,32.3,28.7,30.3,0.1,31.0,50.4,22.89,6.19,Karachi
2019-07-10,32.5,28.7,30.2,0.7,34.2,55.1,20.97,5.59,Karachi
2019-07-11,31.7,28.6,30.1,0.5,32.7,52.2,20.61,5.48,Karachi
2019-07-12,31.6,28.7,30.0,1.7,32.3,51.1,18.94,5.08,Karachi
2019-07-13,31.4,28.4,29.7,1.2,35.7,54.0,19.06,5.28,Karachi
2019-07-14,31.5,28.3,29.7,0.3,40.8,62.3,19.1,5.66,Karachi
2019-07-15,31.4,28.4,29.6,0.5,42.4,64.1,17.84,5.63,Karachi
2019-07-16,30.9,28.4,29.6,2.8,37.2,56.2,17.95,4.95,Karachi
2019-07-17,31.1,28.4,29.6,1.1,29.6,47.2,18.86,4.96,Karachi
2019-07-18,31.4,28.1,29.4,0.4,25.8,41.8,18.59,4.88,Karachi
2019-07-19,30.7,27.8,29.2,0.4,21.4,37.4,20.0,4.86,Karachi
2019-07-20,31.5,28.0,29.6,0.0,19.6,34.6,22.69,5.33,Karachi
2019-07-21,33.2,27.9,30.2,0.0,26.1,42.8,23.39,5.76,Karachi
2019-07-22,33.3,28.7,30.6,0.0,27.1,45.0,22.41,5.84,Karachi
2019-07-23,33.7,29.1,30.6,0.3,26.6,44.3,20.98,5.24,Karachi
2019-07-24,31.7,29.0,30.3,0.0,35.8,55.8,18.55,5.17,Karachi
2019-07-25,32.1,28.9,30.0,1.0,45.5,69.5,17.69,5.45,Karachi
2019-07-26,31.0,28.4,29.4,0.7,44.3,66.6,14.03,4.63,Karachi
2019-07-27,31.0,28.1,29.2,0.7,41.6,63.4,17.95,5.01,Karachi
2019-07-28,30.9,27.9,29.0,1.1,35.7,54.4,13.72,4.06,Karachi
2019-07-29,28.7,27.1,27.9,40.2,32.4,47.2,4.35,1.91,Karachi
2019-07-30,28.9,26.7,27.6,27.0,34.8,51.5,10.39,2.61,Karachi
2019-07-31,29.9,27.3,28.4,0.0,31.6,48.2,21.02,4.45,Karachi
2019-08-01,29.9,27.2,28.4,0.2,28.0,43.6,17.03,3.81,Karachi
2019-08-02,29.6,27.4,28.4,0.8,30.5,46.4,16.65,3.45,Karachi
2019-08-03,29.7,27.4,28.4,0.7,26.8,42.5,14.86,3.24,Karachi
2019-08-04,29.9,27.1,28.3,0.1,29.0,45.0,19.36,4.0,Karachi
2019-08-05,30.0,27.0,28.4,0.2,25.6,41.0,18.63,4.1,Karachi
2019-08-06,30.4,27.2,28.5,0.1,29.2,45.0,18.13,4.02,Karachi
2019-08-07,30.2,27.5,28.5,0.0,30.3,47.9,17.37,3.84,Karachi
2019-08-08,30.2,27.0,28.5,0.0,24.2,38.9,16.39,3.63,Karachi
2019-08-09,30.3,27.5,28.4,0.5,21.9,35.3,12.73,2.89,Karachi
2019-08-10,31.0,27.4,28.5,3.4,32.4,46.8,13.49,3.19,Karachi
2019-08-11,27.3,26.2,26.8,304.9,42.8,69.8,1.41,1.18,Karachi
2019-08-12,28.4,26.5,27.1,0.9,39.3,56.9,14.07,3.32,Karachi
2019-08-13,29.0,26.3,27.7,0.0,21.6,35.3,22.41,4.22,Karachi
2019-08-14,29.4,27.1,28.2,0.0,16.1,28.8,22.22,4.3,Karachi
2019-08-15,28.9,27.3,28.0,1.5,25.0,37.4,10.18,2.35,Karachi
